"","subitem","subject","item","word.type","seconds","unique.id","word"
"3888","161-7",161,7,"N1",0.326102109,"161-7-N1","necklace"
"3889","161-7",161,7,"P1",0.144927363,"161-7-P1","near"
"3890","161-7",161,7,"D2",0.075908048,"161-7-D2","the"
"3891","161-7",161,7,"A1",0.369542065,"161-7-A1","colorful"
"3892","161-7",161,7,"N2",0.610276538,"161-7-N2","feather"
"3893","161-7",161,7,"sil_N2C1",0.298419733,"161-7-sil_N2C1",NA
"3894","161-7",161,7,"C1",0.1331533,"161-7-C1","was"
"3895","161-7",161,7,"C2",0.165158497,"161-7-C2","made"
"3896","161-7",161,7,"C3",0.093981123,"161-7-C3","of"
"3897","161-8",161,8,"sil_#",0.446837249,"161-8-sil_#",NA
"3898","161-8",161,8,"D1",0.070235536,"161-8-D1","The"
"3899","161-8",161,8,"N1",0.410955349,"161-8-N1","fortress"
"3900","161-8",161,8,"P1",0.112251597,"161-8-P1","near"
"3901","161-8",161,8,"D2",0.073478865,"161-8-D2","the"
"3902","161-8",161,8,"A1",0.352838334,"161-8-A1","ancient"
"3903","161-8",161,8,"N2",0.373702469,"161-8-N2","farm"
"3904","161-8",161,8,"C1",0.170268604,"161-8-C1","was"
"3905","161-8",161,8,"C2",0.415260462,"161-8-C2","haunted"
"3906","161-9",161,9,"sil_#",0.658430007,"161-9-sil_#",NA
"3907","161-9",161,9,"D1",0.054012946,"161-9-D1","The"
"3908","161-9",161,9,"N1",0.333410647,"161-9-N1","butler"
"3909","161-9",161,9,"P1",0.160779456,"161-9-P1","near"
"3910","161-9",161,9,"D2",0.06139751,"161-9-D2","the"
"3911","161-9",161,9,"A1",0.487112632,"161-9-A1","spoiled"
"3912","161-9",161,9,"N2",0.455949922,"161-9-N2","kid"
"3913","161-9",161,9,"sil_N2C1",0.149879898,"161-9-sil_N2C1",NA
"3914","161-9",161,9,"C1",0.24449477,"161-9-C1","tripped"
"3915","161-9",161,9,"C2",0.236708543,"161-9-C2","over"
"3916","161-9",161,9,"C3",0.076711375,"161-9-C3","the"
"3917","161-10",161,10,"sil_#",0.561019298,"161-10-sil_#",NA
"3918","161-10",161,10,"D1",0.089193292,"161-10-D1","The"
"3919","161-10",161,10,"N1",0.276159955,"161-10-N1","vase"
"3920","161-10",161,10,"P1",0.158613839,"161-10-P1","near"
"3921","161-10",161,10,"D2",0.069725211,"161-10-D2","the"
"3922","161-10",161,10,"A1",0.392853615,"161-10-A1","vibrant"
"3923","161-10",161,10,"N2",0.678812082,"161-10-N2","flowers"
"3924","161-10",161,10,"sil_N2C1",0.053552744,"161-10-sil_N2C1",NA
"3925","161-10",161,10,"C1",0.16793714,"161-10-C1","was"
"3926","161-10",161,10,"sil_C1C2",0.114822124,"161-10-sil_C1C2",NA
"3927","161-10",161,10,"C2",0.430880932,"161-10-C2","blue"
"3928","161-11",161,11,"sil_#",0.604579158,"161-11-sil_#",NA
"3929","161-11",161,11,"D1",0.04606385,"161-11-D1","The"
"3930","161-11",161,11,"N1",0.373165941,"161-11-N1","banana"
"3931","161-11",161,11,"P1",0.134901273,"161-11-P1","near"
"3932","161-11",161,11,"D2",0.120548465,"161-11-D2","the"
"3933","161-11",161,11,"A1",0.385807132,"161-11-A1","popular"
"3934","161-11",161,11,"N2",0.6891202,"161-11-N2","sundaes"
"3935","161-11",161,11,"sil_N2C1",0.084959489,"161-11-sil_N2C1",NA
"3936","161-11",161,11,"C1",0.153720104,"161-11-C1","were"
"3937","161-11",161,11,"C2",0.431955158,"161-11-C2","rotten"
"3938","161-12",161,12,"sil_#",0.480939545,"161-12-sil_#",NA
"3939","161-12",161,12,"D1",0.05335442,"161-12-D1","The"
"3940","161-12",161,12,"N1",0.426256564,"161-12-N1","bodyguard"
"3941","161-12",161,12,"P1",0.153932928,"161-12-P1","near"
"3942","161-12",161,12,"D2",0.103973375,"161-12-D2","the"
"3943","161-12",161,12,"A1",0.65126095,"161-12-A1","nervous"
"3944","161-12",161,12,"sil_A1N2",0.415409612,"161-12-sil_A1N2",NA
"3945","161-12",161,12,"N2",0.819437556,"161-12-N2","actresses"
"3946","161-12",161,12,"sil_N2C1",0.859256688,"161-12-sil_N2C1",NA
"3947","161-12",161,12,"C1",0.371522051,"161-12-C1","protected"
"3948","161-12",161,12,"C2",0.269294805,"161-12-C2","her"
"3949","161-13",161,13,"sil_#",0.347823253,"161-13-sil_#",NA
"3950","161-13",161,13,"D1",0.0551958,"161-13-D1","The"
"3951","161-13",161,13,"N1",0.446412523,"161-13-N1","bicycle"
"3952","161-13",161,13,"P1",0.179506026,"161-13-P1","by"
"3953","161-13",161,13,"D2",0.070263853,"161-13-D2","the"
"3954","161-13",161,13,"A1",0.369389525,"161-13-A1","warped"
"3955","161-13",161,13,"N2",0.686102009,"161-13-N2","tire"
"3956","161-13",161,13,"sil_N2C1",0.251653786,"161-13-sil_N2C1",NA
"3957","161-13",161,13,"C1",0.137096461,"161-13-C1","had"
"3958","161-13",161,13,"C2",0.038068397,"161-13-C2","a"
"3959","161-13",161,13,"C3",0.296171966,"161-13-C3","flat"
"3960","161-14",161,14,"sil_#",0.954349572,"161-14-sil_#",NA
"3961","161-14",161,14,"D1",0.095516796,"161-14-D1","The"
"3962","161-14",161,14,"N1",0.281547332,"161-14-N1","caddy"
"3963","161-14",161,14,"P1",0.159768874,"161-14-P1","near"
"3964","161-14",161,14,"D2",0.097764248,"161-14-D2","the"
"3965","161-14",161,14,"A1",0.62463051,"161-14-A1","charismatic"
"3966","161-14",161,14,"N2",0.670688423,"161-14-N2","golfer"
"3967","161-14",161,14,"sil_#",0.21085191,"161-14-sil_#",NA
"3968","161-14",161,14,"C1",0.161296567,"161-14-C1","was"
"3969","161-14",161,14,"C2",0.527254215,"161-14-C2","laughing"
"3970","161-15",161,15,"sil_#",0.45475115,"161-15-sil_#",NA
"3971","161-15",161,15,"D1",0.112833386,"161-15-D1","The"
"3972","161-15",161,15,"N1",0.241308115,"161-15-N1","church"
"3973","161-15",161,15,"P1",0.16262197,"161-15-P1","near"
"3974","161-15",161,15,"D2",0.072066985,"161-15-D2","the"
"3975","161-15",161,15,"A1",0.381140403,"161-15-A1","giant"
"3976","161-15",161,15,"N2",0.673558832,"161-15-N2","cross"
"3977","161-15",161,15,"sil_N2C1",0.302654361,"161-15-sil_N2C1",NA
"3978","161-15",161,15,"C1",0.483773803,"161-15-C1","was"
"3979","161-15",161,15,"sil_C1C2",0.072268991,"161-15-sil_C1C2",NA
"3980","161-15",161,15,"C2",0.484972022,"161-15-C2","christian"
"3981","161-16",161,16,"sil_#",0.269337913,"161-16-sil_#",NA
"3982","161-16",161,16,"D1",0.080427397,"161-16-D1","The"
"3983","161-16",161,16,"N1",0.484803867,"161-16-N1","eraser"
"3984","161-16",161,16,"P1",0.139880453,"161-16-P1","for"
"3985","161-16",161,16,"D2",0.070789845,"161-16-D2","the"
"3986","161-16",161,16,"A1",0.470424456,"161-16-A1","novelty"
"3987","161-16",161,16,"N2",0.344899664,"161-16-N2","pens"
"3988","161-16",161,16,"C1",0.230999953,"161-16-C1","doesn't"
"3989","161-16",161,16,"C2",0.218519335,"161-16-C2","work"
"3990","161-16",161,16,"C3",0.261830403,"161-16-C3","very"
"3991","161-17",161,17,"sil_#",0.533932617,"161-17-sil_#",NA
"3992","161-17",161,17,"D1",0.081508658,"161-17-D1","The"
"3993","161-17",161,17,"N1",0.302881227,"161-17-N1","waitress"
"3994","161-17",161,17,"P1",0.149116642,"161-17-P1","for"
"3995","161-17",161,17,"D2",0.075116604,"161-17-D2","the"
"3996","161-17",161,17,"A1",0.571295427,"161-17-A1","impatient"
"3997","161-17",161,17,"N2",0.807289397,"161-17-N2","seniors"
"3998","161-17",161,17,"sil_N2C1",0.493520161,"161-17-sil_N2C1",NA
"3999","161-17",161,17,"C1",0.137014648,"161-17-C1","got"
"4000","161-17",161,17,"C2",0.444221971,"161-17-C2","angry"
"4001","161-19",161,19,"sil_#",0.42582737,"161-19-sil_#",NA
"4002","161-19",161,19,"D1",0.062148743,"161-19-D1","The"
"4003","161-19",161,19,"N1",0.268965491,"161-19-N1","resort"
"4004","161-19",161,19,"P1",0.070290094,"161-19-P1","with"
"4005","161-19",161,19,"D2",0.083562594,"161-19-D2","the"
"4006","161-19",161,19,"A1",0.462985352,"161-19-A1","elaborate"
"4007","161-19",161,19,"N2",0.273230962,"161-19-N2","garden"
"4008","161-19",161,19,"C1",0.110686642,"161-19-C1","was"
"4009","161-19",161,19,"C2",0.569751258,"161-19-C2","beautiful"
"4010","161-20",161,20,"sil_#",0.373107007,"161-20-sil_#",NA
"4011","161-20",161,20,"D1",0.060893093,"161-20-D1","The"
"4012","161-20",161,20,"N1",0.328695444,"161-20-N1","hydrant"
"4013","161-20",161,20,"P1",0.155122734,"161-20-P1","with"
"4014","161-20",161,20,"D2",0.054193494,"161-20-D2","the"
"4015","161-20",161,20,"A1",0.234167071,"161-20-A1","bright"
"4016","161-20",161,20,"N2",0.740535654,"161-20-N2","reflector"
"4017","161-20",161,20,"sil_N2C1",0.949110505,"161-20-sil_N2C1",NA
"4018","161-20",161,20,"C1",0.167319092,"161-20-C1","um"
"4019","161-20",161,20,"C2",0.499937453,"161-20-C2","was"
"4020","161-21",161,21,"sil_#",0.553877039,"161-21-sil_#",NA
"4021","161-21",161,21,"D1",0.063381358,"161-21-D1","The"
"4022","161-21",161,21,"N1",0.307469658,"161-21-N1","guitar"
"4023","161-21",161,21,"P1",0.092425199,"161-21-P1","with"
"4024","161-21",161,21,"D2",0.073797763,"161-21-D2","the"
"4025","161-21",161,21,"A1",0.373074204,"161-21-A1","faulty"
"4026","161-21",161,21,"N2",0.521375672,"161-21-N2","pedal"
"4027","161-21",161,21,"sil_N2C1",0.977906404,"161-21-sil_N2C1",NA
"4028","161-21",161,21,"C1",0.079125681,"161-21-C1","did"
"4029","161-21",161,21,"C2",0.171551881,"161-21-C2","not"
"4030","161-21",161,21,"C3",0.18110715,"161-21-C3","make"
"4031","161-23",161,23,"sil_#",0.356167535,"161-23-sil_#",NA
"4032","161-23",161,23,"D1",0.101001201,"161-23-D1","The"
"4033","161-23",161,23,"N1",0.25809603,"161-23-N1","canoe"
"4034","161-23",161,23,"P1",0.107103819,"161-23-P1","with"
"4035","161-23",161,23,"D2",0.087630398,"161-23-D2","the"
"4036","161-23",161,23,"A1",0.324410224,"161-23-A1","weathered"
"4037","161-23",161,23,"N2",0.449360344,"161-23-N2","oars"
"4038","161-23",161,23,"C1",0.187898483,"161-23-C1","was"
"4039","161-23",161,23,"C2",0.454671409,"161-23-C2","old"
"4040","161-24",161,24,"sil_#",0.383107007,"161-24-sil_#",NA
"4041","161-24",161,24,"D1",0.10143341,"161-24-D1","The"
"4042","161-24",161,24,"N1",0.308609151,"161-24-N1","camera"
"4043","161-24",161,24,"P1",0.121423902,"161-24-P1","with"
"4044","161-24",161,24,"D2",0.06587506,"161-24-D2","the"
"4045","161-24",161,24,"A1",0.412409304,"161-24-A1","special"
"4046","161-24",161,24,"N2",0.808046798,"161-24-N2","lenses"
"4047","161-24",161,24,"sil_N2C1",0.605801683,"161-24-sil_N2C1",NA
"4048","161-24",161,24,"C1",0.130657951,"161-24-C1","is"
"4049","161-24",161,24,"C2",0.228451124,"161-24-C2","very"
"4050","161-24",161,24,"C3",0.540641267,"161-24-C3","expensive"
"4051","162-2",162,2,"sil_#",0.490935827,"162-2-sil_#",NA
"4052","162-2",162,2,"D1",0.097094216,"162-2-D1","The"
"4053","162-2",162,2,"N1",0.241653164,"162-2-N1","cake"
"4054","162-2",162,2,"P1",0.12227341,"162-2-P1","with"
"4055","162-2",162,2,"D2",0.075621456,"162-2-D2","the"
"4056","162-2",162,2,"A1",0.362236112,"162-2-A1","colored"
"4057","162-2",162,2,"N2",0.502542449,"162-2-N2","candles"
"4058","162-2",162,2,"C1",0.127902957,"162-2-C1","is"
"4059","162-2",162,2,"C2",0.245460307,"162-2-C2","still"
"4060","162-2",162,2,"C3",0.20836707,"162-2-C3","lit"
"4061","162-3",162,3,"sil_#",0.888701888,"162-3-sil_#",NA
"4062","162-3",162,3,"D1",0.045684507,"162-3-D1","The"
"4063","162-3",162,3,"N1",0.331282747,"162-3-N1","hammer"
"4064","162-3",162,3,"P1",0.125484976,"162-3-P1","for"
"4065","162-3",162,3,"D2",0.120929008,"162-3-D2","the"
"4066","162-3",162,3,"A1",0.377699424,"162-3-A1","rusty"
"4067","162-3",162,3,"N2",0.464558003,"162-3-N2","nails"
"4068","162-3",162,3,"C1",0.184551536,"162-3-C1","is"
"4069","162-3",162,3,"C2",0.219803382,"162-3-C2","over"
"4070","162-3",162,3,"C3",0.330070872,"162-3-C3","there"
"4071","162-4",162,4,"sil_#",0.326966747,"162-4-sil_#",NA
"4072","162-4",162,4,"D1",0.1168457,"162-4-D1","The"
"4073","162-4",162,4,"N1",0.229832657,"162-4-N1","coach"
"4074","162-4",162,4,"P1",0.117051439,"162-4-P1","for"
"4075","162-4",162,4,"D2",0.085177603,"162-4-D2","the"
"4076","162-4",162,4,"A1",0.475834029,"162-4-A1","disciplined"
"4077","162-4",162,4,"N2",0.480877946,"162-4-N2","athlete"
"4078","162-4",162,4,"sil_N2C1",0.667452304,"162-4-sil_N2C1",NA
"4079","162-4",162,4,"C1",0.224730961,"162-4-C1","trained"
"4080","162-4",162,4,"C2",0.124417678,"162-4-C2","him"
"4081","162-4",162,4,"C3",0.249847112,"162-4-C3","well"
"4082","162-5",162,5,"sil_#",0.587692853,"162-5-sil_#",NA
"4083","162-5",162,5,"D1",0.095490196,"162-5-D1","The"
"4084","162-5",162,5,"N1",0.184395624,"162-5-N1","tent"
"4085","162-5",162,5,"P1",0.143892935,"162-5-P1","with"
"4086","162-5",162,5,"D2",0.079765859,"162-5-D2","the"
"4087","162-5",162,5,"A1",0.446389535,"162-5-A1","sturdy"
"4088","162-5",162,5,"N2",0.273163717,"162-5-N2","pole"
"4089","162-5",162,5,"C1",0.326873372,"162-5-C1","looks"
"4090","162-5",162,5,"sil_C1C2",0.109512377,"162-5-sil_C1C2",NA
"4091","162-5",162,5,"C2",0.340647941,"162-5-C2","good"
"4092","162-6",162,6,"sil_#",1.530652354,"162-6-sil_#",NA
"4093","162-6",162,6,"D1",0.078493956,"162-6-D1","The"
"4094","162-6",162,6,"N1",0.297964942,"162-6-N1","dam"
"4095","162-6",162,6,"P1",0.081835863,"162-6-P1","for"
"4096","162-6",162,6,"D2",0.076993525,"162-6-D2","the"
"4097","162-6",162,6,"A1",0.354082261,"162-6-A1","murky"
"4098","162-6",162,6,"N2",0.4685689,"162-6-N2","river"
"4099","162-6",162,6,"sil_N2C1",0.048519693,"162-6-sil_N2C1",NA
"4100","162-6",162,6,"C1",0.245609343,"162-6-C1","is"
"4101","162-6",162,6,"sil_C1C2",0.074191239,"162-6-sil_C1C2",NA
"4102","162-6",162,6,"C2",0.506311179,"162-6-C2","broken"
"4103","162-7",162,7,"sil_#",0.638791956,"162-7-sil_#",NA
"4104","162-7",162,7,"D1",0.074096705,"162-7-D1","The"
"4105","162-7",162,7,"N1",0.410072585,"162-7-N1","necklace"
"4106","162-7",162,7,"P1",0.136234502,"162-7-P1","near"
"4107","162-7",162,7,"D2",0.074903873,"162-7-D2","the"
"4108","162-7",162,7,"A1",0.421217944,"162-7-A1","colorful"
"4109","162-7",162,7,"N2",0.438470085,"162-7-N2","feathers"
"4110","162-7",162,7,"C1",0.162936612,"162-7-C1","is"
"4111","162-7",162,7,"C2",0.381121706,"162-7-C2","pretty"
"4112","162-8",162,8,"sil_#",0.663636819,"162-8-sil_#",NA
"4113","162-8",162,8,"D1",0.075903822,"162-8-D1","The"
"4114","162-8",162,8,"N1",0.434350415,"162-8-N1","fortress"
"4115","162-8",162,8,"P1",0.126986132,"162-8-P1","near"
"4116","162-8",162,8,"D2",0.087767721,"162-8-D2","the"
"4117","162-8",162,8,"A1",0.383264124,"162-8-A1","ancient"
"4118","162-8",162,8,"N2",0.42129281,"162-8-N2","farms"
"4119","162-8",162,8,"C1",0.128249685,"162-8-C1","is"
"4120","162-8",162,8,"C2",0.25663875,"162-8-C2","falling"
"4121","162-8",162,8,"C3",0.312213317,"162-8-C3","apart"
"4122","162-11",162,11,"sil_#",0.747252241,"162-11-sil_#",NA
"4123","162-11",162,11,"D1",0.055285772,"162-11-D1","The"
"4124","162-11",162,11,"N1",0.27796088,"162-11-N1","banana"
"4125","162-11",162,11,"P1",0.160184801,"162-11-P1","near"
"4126","162-11",162,11,"D2",0.094353111,"162-11-D2","the"
"4127","162-11",162,11,"A1",0.38747773,"162-11-A1","popular"
"4128","162-11",162,11,"N2",0.470425212,"162-11-N2","sandwich"
"4129","162-11",162,11,"C1",0.092776761,"162-11-C1","is"
"4130","162-11",162,11,"C2",0.425187113,"162-11-C2","rotten"
"4131","162-12",162,12,"sil_#",1.249960417,"162-12-sil_#",NA
"4132","162-12",162,12,"D1",0.0438519,"162-12-D1","The"
"4133","162-12",162,12,"N1",0.424386713,"162-12-N1","bodyguard"
"4134","162-12",162,12,"P1",0.217942518,"162-12-P1","near"
"4135","162-12",162,12,"D2",0.100997952,"162-12-D2","the"
"4136","162-12",162,12,"A1",0.43421461,"162-12-A1","nervous"
"4137","162-12",162,12,"N2",0.449731547,"162-12-N2","jeweler"
"4138","162-12",162,12,"C1",0.202812174,"162-12-C1","made"
"4139","162-12",162,12,"C2",0.130223162,"162-12-C2","him"
"4140","162-12",162,12,"C3",0.648735579,"162-12-C3","indomitable"
"4141","162-13",162,13,"sil_#",0.733678178,"162-13-sil_#",NA
"4142","162-13",162,13,"D1",0.070889079,"162-13-D1","The"
"4143","162-13",162,13,"N1",0.389921617,"162-13-N1","bicycle"
"4144","162-13",162,13,"P1",0.172084504,"162-13-P1","by"
"4145","162-13",162,13,"D2",0.106775708,"162-13-D2","the"
"4146","162-13",162,13,"A1",0.352174915,"162-13-A1","warped"
"4147","162-13",162,13,"N2",0.460992641,"162-13-N2","tires"
"4148","162-13",162,13,"C1",0.120171672,"162-13-C1","is"
"4149","162-13",162,13,"C2",0.263441206,"162-13-C2","not"
"4150","162-13",162,13,"C3",0.493563034,"162-13-C3","yours"
"4151","162-14",162,14,"sil_#",0.612480553,"162-14-sil_#",NA
"4152","162-14",162,14,"D1",0.076159243,"162-14-D1","The"
"4153","162-14",162,14,"N1",0.311295663,"162-14-N1","caddy"
"4154","162-14",162,14,"P1",0.170586972,"162-14-P1","near"
"4155","162-14",162,14,"D2",0.095731616,"162-14-D2","the"
"4156","162-14",162,14,"A1",0.546011788,"162-14-A1","charismatic"
"4157","162-14",162,14,"N2",0.478422959,"162-14-N2","golfers"
"4158","162-14",162,14,"C1",0.184194836,"162-14-C1","was"
"4159","162-14",162,14,"C2",0.228789902,"162-14-C2","listening"
"4160","162-14",162,14,"C3",0.075743351,"162-14-C3","to"
"4161","162-15",162,15,"sil_#",0.563701632,"162-15-sil_#",NA
"4162","162-15",162,15,"D1",0.067637018,"162-15-D1","The"
"4163","162-15",162,15,"N1",0.317088776,"162-15-N1","church"
"4164","162-15",162,15,"P1",0.137462312,"162-15-P1","near"
"4165","162-15",162,15,"D2",0.09316883,"162-15-D2","the"
"4166","162-15",162,15,"A1",0.279236356,"162-15-A1","giant"
"4167","162-15",162,15,"N2",0.489635198,"162-15-N2","crosses"
"4168","162-15",162,15,"C1",0.157992102,"162-15-C1","has"
"4169","162-15",162,15,"C2",0.061843725,"162-15-C2","a"
"4170","162-15",162,15,"C3",0.285848171,"162-15-C3","bell"
"4171","162-16",162,16,"sil_#",0.729806765,"162-16-sil_#",NA
"4172","162-16",162,16,"D1",0.060182434,"162-16-D1","The"
"4173","162-16",162,16,"N1",0.373776835,"162-16-N1","eraser"
"4174","162-16",162,16,"P1",0.173956087,"162-16-P1","near"
"4175","162-16",162,16,"D2",0.069180746,"162-16-D2","the"
"4176","162-16",162,16,"A1",0.455083936,"162-16-A1","novelty"
"4177","162-16",162,16,"N2",0.359346395,"162-16-N2","pencil"
"4178","162-16",162,16,"C1",0.110534048,"162-16-C1","is"
"4179","162-16",162,16,"C2",0.363063512,"162-16-C2","mine"
"4180","162-17",162,17,"sil_#",0.948113016,"162-17-sil_#",NA
"4181","162-17",162,17,"D1",0.062748799,"162-17-D1","The"
"4182","162-17",162,17,"N1",0.384594525,"162-17-N1","waitress"
"4183","162-17",162,17,"P1",0.164549814,"162-17-P1","by"
"4184","162-17",162,17,"D2",0.078272356,"162-17-D2","the"
"4185","162-17",162,17,"A1",0.561698658,"162-17-A1","impatient"
"4186","162-17",162,17,"N2",0.558420388,"162-17-N2","diner"
"4187","162-17",162,17,"sil_N2C1",0.18350941,"162-17-sil_N2C1",NA
"4188","162-17",162,17,"C1",0.161594335,"162-17-C1","was"
"4189","162-17",162,17,"C2",0.372249262,"162-17-C2","bored"
"4190","162-18",162,18,"sil_#",1.134473156,"162-18-sil_#",NA
"4191","162-18",162,18,"D1",0.109444186,"162-18-D1","The"
"4192","162-18",162,18,"N1",0.291409519,"162-18-N1","table"
"4193","162-18",162,18,"P1",0.163051492,"162-18-P1","by"
"4194","162-18",162,18,"D2",0.090329054,"162-18-D2","the"
"4195","162-18",162,18,"A1",0.406396566,"162-18-A1","antique"
"4196","162-18",162,18,"N2",0.397228671,"162-18-N2","chair"
"4197","162-18",162,18,"C1",0.236992084,"162-18-C1","looks"
"4198","162-18",162,18,"C2",0.262328583,"162-18-C2","really"
"4199","162-18",162,18,"C3",0.231685321,"162-18-C3","cool"
"4200","162-19",162,19,"sil_#",0.674044937,"162-19-sil_#",NA
"4201","162-19",162,19,"D1",0.074065611,"162-19-D1","The"
"4202","162-19",162,19,"N1",0.313763663,"162-19-N1","resort"
"4203","162-19",162,19,"P1",0.113148286,"162-19-P1","with"
"4204","162-19",162,19,"D2",0.069973476,"162-19-D2","the"
"4205","162-19",162,19,"A1",0.493560698,"162-19-A1","elaborate"
"4206","162-19",162,19,"N2",0.473088322,"162-19-N2","gardens"
"4207","162-19",162,19,"C1",0.142116175,"162-19-C1","is"
"4208","162-19",162,19,"C2",0.270943727,"162-19-C2","really"
"4209","162-19",162,19,"C3",0.278481187,"162-19-C3","cool"
"4210","162-20",162,20,"sil_#",0.587300715,"162-20-sil_#",NA
"4211","162-20",162,20,"D1",0.056321368,"162-20-D1","The"
"4212","162-20",162,20,"N1",0.366786793,"162-20-N1","hydrant"
"4213","162-20",162,20,"P1",0.161896538,"162-20-P1","with"
"4214","162-20",162,20,"D2",0.2433923,"162-20-D2","the"
"4215","162-20",162,20,"A1",0.243084833,"162-20-A1","bright"
"4216","162-20",162,20,"N2",0.816097241,"162-20-N2","reflectors"
"4217","162-20",162,20,"C1",0.270787896,"162-20-C1","is"
"4218","162-20",162,20,"sil_C1C2",0.512423381,"162-20-sil_C1C2",NA
"4219","162-20",162,20,"C2",0.364081989,"162-20-C2","spouting"
"4220","162-20",162,20,"C3",0.396491928,"162-20-C3","water"
"4221","162-21",162,21,"sil_#",0.884613017,"162-21-sil_#",NA
"4222","162-21",162,21,"D1",0.081886216,"162-21-D1","The"
"4223","162-21",162,21,"N1",0.40139291,"162-21-N1","guitar"
"4224","162-21",162,21,"P1",0.207170122,"162-21-P1","with"
"4225","162-21",162,21,"D2",0.060274217,"162-21-D2","the"
"4226","162-21",162,21,"A1",0.41573578,"162-21-A1","faulty"
"4227","162-21",162,21,"N2",0.445241366,"162-21-N2","pedals"
"4228","162-21",162,21,"C1",0.266862943,"162-21-C1","doesn't"
"4229","162-21",162,21,"C2",0.283418047,"162-21-C2","sound"
"4230","162-21",162,21,"C3",0.28007121,"162-21-C3","good"
"4231","162-23",162,23,"sil_#",0.689986943,"162-23-sil_#",NA
"4232","162-23",162,23,"D1",0.114637614,"162-23-D1","The"
"4233","162-23",162,23,"N1",0.33053145,"162-23-N1","canoe"
"4234","162-23",162,23,"P1",0.150846568,"162-23-P1","with"
"4235","162-23",162,23,"D2",0.069906255,"162-23-D2","the"
"4236","162-23",162,23,"A1",0.349017545,"162-23-A1","weathered"
"4237","162-23",162,23,"N2",0.413761065,"162-23-N2","flag"
"4238","162-23",162,23,"C1",0.131218306,"162-23-C1","is"
"4239","162-23",162,23,"C2",0.300214723,"162-23-C2","sailing"
"4240","162-23",162,23,"C3",0.077399344,"162-23-C3","in"
"4241","162-24",162,24,"sil_#",1.402587757,"162-24-sil_#",NA
"4242","162-24",162,24,"D1",0.083301775,"162-24-D1","The"
"4243","162-24",162,24,"N1",0.333610566,"162-24-N1","camera"
"4244","162-24",162,24,"P1",0.12072472,"162-24-P1","with"
