subitem	subject	item	word	seconds
113-14	113	14	D2	0.105655887
113-14	113	14	A1	0.600839184
113-14	113	14	N2	0.444731321
113-14	113	14	C1	0.154786677
113-14	113	14	C2	0.20868911
113-14	113	14	C3	0.341051884
113-15	113	15	sil_#	0.907021738
113-15	113	15	D1	0.069657264
113-15	113	15	N1	0.397902819
113-15	113	15	P1	0.155851849
113-15	113	15	D2	0.07730817
113-15	113	15	A1	0.30648716
113-15	113	15	N2	0.577754655
113-15	113	15	sil_N2C1	1.102439849
113-15	113	15	C2	0.163555292
113-15	113	15	C3	0.368345487
113-16	113	16	sil_#	0.789956107
113-16	113	16	D1	0.072180872
113-16	113	16	N1	0.395400748
113-16	113	16	P1	0.121308352
113-16	113	16	D2	0.088690256
113-16	113	16	A1	0.487643144
113-16	113	16	N2	0.230538438
113-16	113	16	C1	0.091890646
113-16	113	16	C2	0.142368849
113-16	113	16	C3	0.238611492
113-17	113	17	sil_#	0.236796044
113-17	113	17	D1	0.048991983
113-17	113	17	N1	0.362549975
113-17	113	17	P1	0.145257095
113-17	113	17	D2	0.077087158
113-17	113	17	A1	0.439670318
113-17	113	17	N2	0.5822795
113-17	113	17	sil_N2C1	0.380149557
113-17	113	17	C1	0.330718604
113-17	113	17	sil_C1C2	0.174719262
113-17	113	17	C2	0.506447457
113-18	113	18	sil_#	1.099148998
113-18	113	18	D1	0.116665057
113-18	113	18	N1	0.264284793
113-18	113	18	P1	0.118179667
113-18	113	18	D2	0.126555539
113-18	113	18	A1	0.459062853
113-18	113	18	N2	0.498414425
113-18	113	18	sil_N2C1	0.263396245
113-18	113	18	C1	0.120099621
113-18	113	18	C2	0.276094348
113-18	113	18	C3	0.406388363
113-19	113	19	sil_#	0.502758229
113-19	113	19	D1	0.083934561
113-19	113	19	N1	0.356962186
113-19	113	19	P1	0.155143087
113-19	113	19	D2	0.092998241
113-19	113	19	A1	0.438914695
113-19	113	19	N2	0.356540975
113-19	113	19	C1	0.393846968
113-19	113	19	sil_C1C2	0.326326759
113-19	113	19	C2	0.473658812
113-20	113	20	sil_#	0.642169798
113-20	113	20	D1	0.05248519
113-20	113	20	N1	0.411648546
113-20	113	20	P1	0.137605814
113-20	113	20	D2	0.042982592
113-20	113	20	A1	0.248957616
113-20	113	20	N2	0.653861501
113-20	113	20	sil_N2C1	0.286261145
113-20	113	20	C1	0.243222134
113-20	113	20	sil_C1C2	0.065044623
113-20	113	20	C2	0.314522862
113-21	113	21	sil_#	1.593801562
113-21	113	21	D1	0.061736949
113-21	113	21	N1	0.39819802
113-21	113	21	P1	0.142107186
113-21	113	21	D2	0.057244169
113-21	113	21	A1	0.392642909
113-21	113	21	N2	0.355454541
113-21	113	21	sil_N2C1	0.755924534
113-21	113	21	C1	0.07811835
113-21	113	21	C2	0.17839911
113-21	113	21	C3	0.162477438
113-23	113	23	sil_#	0.944796153
113-23	113	23	D1	0.116994708
113-23	113	23	N1	0.352033234
113-23	113	23	P1	0.145802706
113-23	113	23	D2	0.061433207
113-23	113	23	A1	0.299372443
113-23	113	23	N2	0.483032573
113-23	113	23	sil_N2C1	0.232755987
113-23	113	23	C1	0.129726561
113-23	113	23	C2	0.347569185
113-24	113	24	sil_#	0.675827478
113-24	113	24	D1	0.070163658
113-24	113	24	N1	0.347168334
113-24	113	24	P1	0.138951557
113-24	113	24	D2	0.048277826
113-24	113	24	A1	0.431418052
113-24	113	24	N2	0.400598637
113-24	113	24	C1	0.143867227
113-24	113	24	C2	0.224496207
113-24	113	24	C3	0.591132278
135-1	135	1	sil_#	0.399219304
135-1	135	1	D1	0.071106643
135-1	135	1	N1	0.402764298
135-1	135	1	P1	0.130692797
135-1	135	1	D2	0.091286165
135-1	135	1	A1	0.27689353
135-1	135	1	N2	0.365131791
135-1	135	1	C1	0.254628987
135-1	135	1	C2	0.068242573
135-1	135	1	C3	0.106959288
135-1	135	1	C4	0.423898383
135-2	135	2	sil_#	0.51809324
135-2	135	2	D1	0.162558765
135-2	135	2	N1	0.291582746
135-2	135	2	P1	0.1844996
135-2	135	2	D2	0.107455811
135-2	135	2	A1	0.393181045
135-2	135	2	N2	0.431308089
135-2	135	2	C1	0.261149743
135-2	135	2	sil_C1C2	0.220392369
135-2	135	2	C2	0.726463926
135-3	135	3	sil_#	0.447008645
135-3	135	3	D1	0.079708505
135-3	135	3	N1	0.363612008
135-3	135	3	P1	0.185374051
135-3	135	3	D2	0.125970059
135-3	135	3	A1	0.466071316
135-3	135	3	N2	0.379591227
135-3	135	3	sil_N2C1	0.4078595
135-3	135	3	C1	0.179330389
135-3	135	3	C2	0.493015783
135-4	135	4	sil_#	0.618122601
135-4	135	4	D1	0.113173513
135-4	135	4	N1	0.345760937
135-4	135	4	P1	0.134679046
135-4	135	4	D2	0.108175742
135-4	135	4	A1	0.466496989
135-4	135	4	N2	0.614055653
135-4	135	4	C1	0.352470184
135-5	135	5	sil_#	0.689061033
135-5	135	5	D1	0.123330948
135-5	135	5	N1	0.209600451
135-5	135	5	P1	0.204957252
135-5	135	5	D2	0.058506184
135-5	135	5	A1	0.488407996
135-5	135	5	N2	0.524935514
135-5	135	5	sil_N2C1	0.165588695
135-5	135	5	C1	0.172319312
135-5	135	5	C2	0.203585726
135-5	135	5	C3	0.129637085
135-6	135	6	sil_#	0.409728149
135-6	135	6	D1	0.074774106
135-6	135	6	N1	0.270807752
135-6	135	6	P1	0.14623358
135-6	135	6	D2	0.092529792
135-6	135	6	A1	0.394684567
135-6	135	6	N2	0.345345252
135-6	135	6	C1	0.163723594
135-6	135	6	C2	0.465280656
135-7	135	7	sil_#	0.506493765
135-7	135	7	D1	0.073518415
135-7	135	7	N1	0.493309349
135-7	135	7	P1	0.123054649
135-7	135	7	D2	0.099830127
135-7	135	7	A1	0.491101853
135-7	135	7	N2	0.530914097
135-7	135	7	sil_N2C1	0.329551672
135-7	135	7	C1	0.102788218
135-7	135	7	C2	0.446764737
135-8	135	8	sil_#	0.255651817
135-8	135	8	D1	0.086490619
135-8	135	8	N1	0.463105066
135-8	135	8	P1	0.171252984
135-8	135	8	D2	0.145000526
135-8	135	8	A1	0.40887479
135-8	135	8	N2	0.227876838
135-8	135	8	C1	0.191641096
135-8	135	8	C2	0.553405332
135-9	135	9	sil_#	0.344289129
135-9	135	9	D1	0.071812537
135-9	135	9	N1	0.39525321
135-9	135	9	P1	0.161405029
135-9	135	9	D2	0.085497726
135-9	135	9	A1	0.408147764
135-9	135	9	N2	0.472160098
135-9	135	9	C1	0.249493072
135-9	135	9	C2	0.263355631
135-10	135	10	sil_#	0.725548347
135-10	135	10	D1	0.080856507
135-10	135	10	N1	0.293593228
135-10	135	10	P1	0.119169264
135-10	135	10	D2	0.086937043
135-10	135	10	A1	0.497143388
135-10	135	10	N2	0.401729544
135-10	135	10	C1	0.107012249
135-10	135	10	C2	0.214517091
135-10	135	10	C3	0.109263713
135-12	135	12	sil_#	0.387633306
135-12	135	12	D1	0.060416997
135-12	135	12	N1	0.491564781
135-12	135	12	P1	0.129182533
135-12	135	12	D2	0.097243807
135-12	135	12	A1	0.410282111
135-12	135	12	N2	0.595673055
135-12	135	12	sil_N2C1	0.053466669
135-12	135	12	C1	0.194780376
135-12	135	12	sil_C1C2	0.235845039
135-12	135	12	C2	0.437558079
135-13	135	13	sil_#	0.34550001
135-13	135	13	D1	0.078712891
135-13	135	13	N1	0.491400274
135-13	135	13	P1	0.15185144
135-13	135	13	D2	0.072801993
135-13	135	13	A1	0.378208531
135-13	135	13	N2	0.62710447
135-13	135	13	sil_N2C1	0.387198014
135-13	135	13	C1	0.15658636
135-13	135	13	C2	0.219721614
135-13	135	13	C3	0.117587109
135-14	135	14	sil_#	0.457481801
135-14	135	14	D1	0.103147882
135-14	135	14	N1	0.310315571
135-14	135	14	P1	0.117347258
135-14	135	14	D2	0.100364506
135-14	135	14	A1	0.580975995
135-14	135	14	N2	0.604771558
135-14	135	14	C1	0.28258903
135-14	135	14	C2	0.383041725
135-15	135	15	sil_#	0.353164765
135-15	135	15	D1	0.126823808
135-15	135	15	N1	0.330017827
135-15	135	15	P1	0.123508828
135-15	135	15	D2	0.079255278
135-15	135	15	A1	0.334102949
135-15	135	15	N2	0.424229745
135-15	135	15	C1	0.054062005
135-15	135	15	C2	0.331567566
135-15	135	15	C3	0.391126798
135-16	135	16	sil_#	0.334028147
135-16	135	16	D1	0.116091008
135-16	135	16	N1	0.502761118
135-16	135	16	P1	0.137240167
135-16	135	16	D2	0.084226469
135-16	135	16	A1	0.490546675
135-16	135	16	N2	0.461973711
135-16	135	16	C1	0.13055056
135-16	135	16	C2	0.39394615
135-17	135	17	sil_#	0.336040139
135-17	135	17	D1	0.096948628
135-17	135	17	N1	0.494976975
135-17	135	17	P1	0.133499372
135-17	135	17	D2	0.105371031
135-17	135	17	A1	0.483646034
135-17	135	17	N2	0.463246699
135-17	135	17	C1	0.1923997
135-17	135	17	C2	0.161167835
135-17	135	17	C3	0.114792183
135-18	135	18	sil_#	0.370704277
135-18	135	18	D1	0.154048736
135-18	135	18	N1	0.288443094
135-18	135	18	P1	0.149700885
135-18	135	18	D2	0.070455249
135-18	135	18	A1	0.499037264
135-18	135	18	N2	0.350109696
135-18	135	18	C1	0.126768817
135-18	135	18	C2	0.444948548
135-19	135	19	sil_#	0.56793473
135-19	135	19	D1	0.068280724
135-19	135	19	N1	0.350120555
135-19	135	19	P1	0.150359405
135-19	135	19	D2	0.091900859
135-19	135	19	A1	0.602282873
135-19	135	19	N2	0.35065485
135-19	135	19	C1	0.087637377
135-19	135	19	C2	0.217918247
135-19	135	19	C3	0.115998193
135-20	135	20	sil_#	0.528231238
135-20	135	20	D1	0.084303725
135-20	135	20	N1	0.408112544
135-20	135	20	P1	0.176337077
135-20	135	20	D2	0.073189752
135-20	135	20	A1	0.269131887
135-20	135	20	N2	0.276952949
135-20	135	20	C1	0.144768012
135-20	135	20	C2	0.14272091
135-20	135	20	C3	0.50881799
135-21	135	21	sil_#	0.4385727
135-21	135	21	D1	0.105276202
135-21	135	21	N1	0.370440956
135-21	135	21	P1	0.145099547
135-21	135	21	D2	0.074412071
135-21	135	21	A1	0.401854435
135-21	135	21	N2	0.5857389
135-21	135	21	sil_N2C1	0.19699913
135-21	135	21	C1	0.252328837
135-21	135	21	sil_C1C2	0.150001936
135-21	135	21	C2	0.30107275
135-21	135	21	C3	0.524036428
135-23	135	23	sil_#	0.241764637
135-23	135	23	D1	0.125419613
135-23	135	23	N1	0.288608065
135-23	135	23	P1	0.189847164
135-23	135	23	D2	0.097336684
135-23	135	23	A1	0.334801696
135-23	135	23	N2	0.410772319
135-23	135	23	C1	0.09559055
135-23	135	23	C2	0.328364906
135-24	135	24	sil_#	0.558609637
135-24	135	24	D1	0.106312672
135-24	135	24	N1	0.389096044
135-24	135	24	P1	0.180246506
135-24	135	24	D2	0.092219382
135-24	135	24	A1	0.470898946
135-24	135	24	N2	0.651624763
135-24	135	24	sil_N2C1	0.144617683
135-24	135	24	C1	0.154855026
135-24	135	24	C2	0.353509891
144-1	144	1	sil_#	0.533112687
144-1	144	1	D1	0.049799872
144-1	144	1	N1	0.376845047
144-1	144	1	P1	0.186493857
144-1	144	1	D2	0.079600122
144-1	144	1	A1	0.391746639
144-1	144	1	N2	0.491615431
144-1	144	1	C1	0.220090503
144-1	144	1	C2	0.23558447
144-1	144	1	C3	0.156061094
144-2	144	2	sil_#	0.60152951
144-2	144	2	D1	0.108001037
144-2	144	2	N1	0.22433668
144-2	144	2	P1	0.135448814
144-2	144	2	D2	0.097260602
144-2	144	2	A1	0.346032314
144-2	144	2	N2	0.79126626
144-2	144	2	sil_N2C1	0.409542159
144-2	144	2	C1	0.312656552
144-2	144	2	C2	0.188961126
144-2	144	2	C3	0.25087622
144-2	144	2	C4	0.406527759
144-3	144	3	sil_#	0.160356561
144-3	144	3	D1	0.063693037
144-3	144	3	N1	0.286502289
144-3	144	3	P1	0.160907087
144-3	144	3	D2	0.080954807
144-3	144	3	A1	0.409418981
144-3	144	3	N2	0.4968145
144-3	144	3	sil_N2C1	0.45479451
144-3	144	3	C1	0.176395679
144-3	144	3	C2	0.209523942
144-3	144	3	sil_C2C3	0.297209653
144-3	144	3	C3	0.2972245
144-3	144	3	C4	0.357433395
144-4	144	4	sil_#	0.594532792
144-4	144	4	D1	0.087845631
144-4	144	4	N1	0.258013406
144-4	144	4	P1	0.104521448
144-4	144	4	D2	0.11219526
144-4	144	4	A1	0.735293121
144-4	144	4	N2	0.647813562
144-4	144	4	C1	0.187581365
144-4	144	4	C2	0.313109867
144-4	144	4	C3	0.542507761
144-5	144	5	sil_#	0.634962768
144-5	144	5	D1	0.111714504
144-5	144	5	N1	0.200275423
144-5	144	5	P1	0.149264213
144-5	144	5	D2	0.089947842
144-5	144	5	A1	0.39291208
144-5	144	5	N2	0.311656071
144-5	144	5	C1	0.178014032
144-5	144	5	C2	0.282552047
144-5	144	5	C3	0.441874156
144-6	144	6	sil_#	0.539697509
144-6	144	6	D1	0.086921858
144-6	144	6	N1	0.292695572
144-6	144	6	P1	0.099896211
144-6	144	6	D2	0.083151206
144-6	144	6	A1	0.403541736
144-6	144	6	N2	0.689245577
144-6	144	6	sil_N2C1	0.446853907
144-6	144	6	C1	0.60616971
144-6	144	6	sil_C1C2	0.308768633
144-6	144	6	C2	0.394976361
144-6	144	6	C3	0.339838567
144-7	144	7	sil_#	0.842208138
144-7	144	7	D1	0.067126367
144-7	144	7	N1	0.362094954
144-7	144	7	P1	0.140054452
144-7	144	7	D2	0.076739338
144-7	144	7	A1	0.474351048
144-7	144	7	N2	0.476234548
144-7	144	7	C1	0.183579945
144-7	144	7	C2	0.324570673
144-7	144	7	C3	0.749365086
144-8	144	8	sil_#	1.32146068
144-8	144	8	D1	0.073851418
144-8	144	8	N1	0.412538414
144-8	144	8	P1	0.145868015
144-8	144	8	D2	0.081267113
144-8	144	8	A1	0.342652219
144-8	144	8	N2	0.265816549
144-8	144	8	C1	0.451122837
144-9	144	9	sil_#	0.315240249
144-9	144	9	D1	0.064242236
144-9	144	9	N1	0.314460641
144-9	144	9	P1	0.145789504
144-9	144	9	D2	0.075876942
144-9	144	9	A1	0.437886754
144-9	144	9	N2	0.780011539
144-9	144	9	sil_N2C1	0.290456878
144-9	144	9	C1	0.394658195
144-9	144	9	C2	0.144198814
144-9	144	9	C3	0.381625534
144-10	144	10	sil_#	0.184376762
144-10	144	10	D1	0.066306329
144-10	144	10	N1	0.261072223
144-10	144	10	P1	0.162450752
144-10	144	10	D2	0.057046475
144-10	144	10	A1	0.447138752
144-10	144	10	N2	0.589020665
144-10	144	10	sil_N2C1	1.084486871
144-10	144	10	C1	0.176563701
144-10	144	10	C2	0.408460826
144-12	144	12	sil_#	0.557190921
144-12	144	12	D1	0.077383334
144-12	144	12	N1	0.483053319
144-12	144	12	P1	0.129316061
144-12	144	12	D2	0.088452924
144-12	144	12	A1	0.362548267
144-12	144	12	N2	0.506874659
144-12	144	12	C1	0.157470686
144-12	144	12	C2	0.256740725
144-12	144	12	C3	0.672172111
144-13	144	13	sil_#	0.358372278
144-13	144	13	D1	0.075601151
144-13	144	13	N1	0.38352636
144-13	144	13	P1	0.167107986
144-13	144	13	D2	0.083531825
144-13	144	13	A1	0.356837782
144-13	144	13	N2	0.542838399
144-13	144	13	C1	0.152678593
144-13	144	13	C2	0.486871577
144-14	144	14	sil_#	0.615854739
144-14	144	14	D1	0.063063112
144-14	144	14	N1	0.277564867
144-14	144	14	P1	0.156920178
144-14	144	14	D2	0.10555768
144-14	144	14	A1	0.581063326
144-14	144	14	N2	0.939967881
144-14	144	14	sil_N2C1	0.315806611
144-14	144	14	C1	0.249079033
144-14	144	14	C2	0.12008536
144-14	144	14	C3	0.533522214
144-15	144	15	sil_#	0.417162918
144-15	144	15	D1	0.114062689
144-15	144	15	N1	0.33416898
144-15	144	15	P1	0.168892067
144-15	144	15	D2	0.093581356
144-15	144	15	A1	0.412501291
144-15	144	15	N2	0.811319383
144-15	144	15	sil_N2C1	0.439330789
144-15	144	15	C1	0.252921719
144-15	144	15	C2	0.446536025
144-15	144	15	C3	0.355556408
144-16	144	16	sil_#	0.529652263
144-16	144	16	D1	0.043685044
144-16	144	16	N1	0.412708193
144-16	144	16	P1	0.182158928
144-16	144	16	D2	0.098924705
144-16	144	16	A1	0.552601027
144-16	144	16	N2	0.202098484
144-16	144	16	C1	0.12822567
144-16	144	16	C2	0.309212061
144-16	144	16	sil_C2C3	0.053877363
144-16	144	16	C3	0.061555075
144-17	144	17	sil_#	0.654749887
144-17	144	17	D1	0.038212142
144-17	144	17	N1	0.338052243
144-17	144	17	P1	0.183115247
144-17	144	17	D2	0.112923269
144-17	144	17	A1	0.624734346
144-17	144	17	N2	0.465047729
144-17	144	17	C1	0.18611105
144-17	144	17	C2	0.328589273
144-17	144	17	C3	0.219916583
144-18	144	18	sil_#	0.466075476
144-18	144	18	D1	0.131257758
144-18	144	18	N1	0.301531649
144-18	144	18	P1	0.153550138
144-18	144	18	D2	0.089919329
144-18	144	18	A1	0.451858339
144-18	144	18	N2	0.441305282
144-18	144	18	sil_N2C1	0.938530896
144-18	144	18	C1	0.174385853
144-18	144	18	C2	0.444499471
144-19	144	19	sil_#	0.194709466
144-19	144	19	D1	0.054399217
144-19	144	19	N1	0.402764989
144-19	144	19	P1	0.303762218
144-19	144	19	D2	0.112643401
144-19	144	19	A1	0.611078261
144-19	144	19	N2	0.379698885
144-19	144	19	C1	0.174523583
144-19	144	19	C2	0.273309278
144-19	144	19	C3	0.445313681
144-20	144	20	sil_#	0.741602781
144-20	144	20	D1	0.052843021
144-20	144	20	N1	0.39165285
144-20	144	20	P1	0.173904968
144-20	144	20	D2	0.085599605
144-20	144	20	A1	0.248395528
144-20	144	20	N2	0.416888716
144-20	144	20	C1	0.152482297
144-20	144	20	C2	0.555153996
144-21	144	21	sil_#	0.70906753
144-21	144	21	D1	0.060902337
144-21	144	21	N1	0.357079951
144-21	144	21	P1	0.205358944
144-21	144	21	D2	0.102152885
144-21	144	21	A1	0.476180894
144-21	144	21	N2	0.986988981
144-21	144	21	sil_N2C1	0.347128232
144-21	144	21	C1	0.47590066
144-21	144	21	C2	0.718711387
144-22	144	22	sil_#	1.01695735
144-22	144	22	D1	0.105103012
144-22	144	22	N1	0.325871709
144-22	144	22	P1	0.146737769
144-22	144	22	D2	0.122987768
144-22	144	22	A1	0.512809689
144-22	144	22	N2	0.678054156
144-22	144	22	sil_N2C1	0.311760646
144-22	144	22	C1	0.22857103
144-22	144	22	C2	0.235826425
144-22	144	22	C3	0.321583381
144-23	144	23	sil_#	0.42882641
144-23	144	23	D1	0.093436649
144-23	144	23	N1	0.280620533
144-23	144	23	P1	0.232292761
144-23	144	23	D2	0.092447196
144-23	144	23	A1	0.370709587
144-23	144	23	N2	0.500012752
144-23	144	23	sil_N2C1	0.423567172
144-23	144	23	C1	0.248090751
144-23	144	23	C2	0.5486593
144-24	144	24	sil_#	0.635853505
144-24	144	24	D1	0.098086611
144-24	144	24	N1	0.281830248
144-24	144	24	P1	0.152528445
144-24	144	24	D2	0.0828721
144-24	144	24	A1	0.376600122
144-24	144	24	N2	0.314418763
144-24	144	24	C1	0.162010402
144-24	144	24	C2	0.432421953
144-24	144	24	C3	0.705866699
148-1	148	1	sil_#	0.55777262
148-1	148	1	D1	0.046063587
148-1	148	1	N1	0.359528671
148-1	148	1	P1	0.158602149
148-1	148	1	D2	0.089167007
148-1	148	1	A1	0.388296718
148-1	148	1	N2	0.491722307
148-1	148	1	C1	0.154923973
148-1	148	1	C2	0.462282887
148-2	148	2	sil_#	0.816419959
148-2	148	2	D1	0.139173607
148-2	148	2	N1	0.239852386
148-2	148	2	P1	0.180629574
148-2	148	2	D2	0.087555622
148-2	148	2	A1	0.33119518
148-2	148	2	N2	0.746753599
148-2	148	2	C1	0.189512996
148-2	148	2	C2	0.425740352
148-3	148	3	sil_#	0.698438812
148-3	148	3	D1	0.092592472
148-3	148	3	N1	0.312511289
148-3	148	3	P1	0.15991225
148-3	148	3	D2	0.097693139
148-3	148	3	A1	0.448938521
148-3	148	3	sil_A1N2	0.361011605
148-3	148	3	N2	0.61882617
148-3	148	3	sil_N2C1	2.855752832
148-3	148	3	C1	0.293581123
148-3	148	3	C2	0.416918371
148-4	148	4	sil_#	0.472186871
148-4	148	4	D1	0.089701535
148-4	148	4	N1	0.314910198
148-4	148	4	P1	0.110194566
148-4	148	4	D2	0.060068859
148-4	148	4	A1	0.62417056
148-4	148	4	N2	0.767966202
148-4	148	4	sil_N2C1	0.337253525
148-4	148	4	C1	0.15569171
148-4	148	4	C2	0.198764486
148-4	148	4	C3	0.314786701
148-5	148	5	sil_#	0.705503987
148-5	148	5	D1	0.135934179
148-5	148	5	N1	0.218103727
148-5	148	5	P1	0.198315742
148-5	148	5	D2	0.069819557
148-5	148	5	A1	0.683785608
148-5	148	5	sil_A1N2	0.829630468
148-5	148	5	N2	0.746735767
148-5	148	5	sil_N2C1	0.412329432
148-5	148	5	C1	0.176326905
148-5	148	5	C2	0.461036543
148-6	148	6	sil_#	0.600262938
148-6	148	6	D1	0.084560993
148-6	148	6	N1	0.311451628
148-6	148	6	P1	0.134274691
148-6	148	6	D2	0.066244223
148-6	148	6	A1	0.564281208
148-6	148	6	N2	1.118580917
148-6	148	6	C1	0.205582376
148-6	148	6	C2	0.296448964
148-6	148	6	C3	0.170680602
148-7	148	7	sil_#	0.244988977
148-7	148	7	D1	0.064679749
148-7	148	7	N1	0.670547267
148-7	148	7	P1	0.165400355
148-7	148	7	D2	0.083740432
148-7	148	7	A1	0.466647076
148-7	148	7	N2	0.551603413
148-7	148	7	C1	0.174905255
148-7	148	7	C2	0.750624492
148-8	148	8	sil_#	0.397236543
148-8	148	8	D1	0.089166847
148-8	148	8	N1	0.527667456
148-8	148	8	P1	0.116441777
148-8	148	8	D2	0.087953661
148-8	148	8	A1	0.439874839
148-8	148	8	N2	0.360479955
148-8	148	8	C1	0.177021112
148-8	148	8	C2	0.32701988
148-9	148	9	sil_#	0.499226904
148-9	148	9	D1	0.1667353
148-9	148	9	N1	0.377948705
148-9	148	9	P1	0.163372543
148-9	148	9	D2	0.079636698
148-9	148	9	A1	0.503285527
148-9	148	9	N2	0.779524955
148-9	148	9	sil_N2C1	0.113024234
148-9	148	9	C1	0.33129052
148-9	148	9	C2	0.166519739
148-9	148	9	C3	0.41444871
148-10	148	10	sil_#	0.553402826
148-10	148	10	D1	0.128362811
148-10	148	10	N1	0.327926765
148-10	148	10	P1	0.133942251
148-10	148	10	D2	0.06241595
148-10	148	10	A1	0.47561613
148-10	148	10	N2	0.806772126
148-10	148	10	sil_N2C1	1.310239893
148-10	148	10	C1	0.401840253
148-10	148	10	C2	0.079675165
148-10	148	10	C3	0.109807858
148-12	148	12	sil_#	0.779455121
148-12	148	12	D1	0.093357735
148-12	148	12	N1	0.650225664
148-12	148	12	P1	0.187473849
148-12	148	12	D2	0.08207398
148-12	148	12	A1	0.865548896
148-12	148	12	sil_A1N2	0.592430364
148-12	148	12	N2	0.792344904
148-12	148	12	sil_N2C1	0.533580203
148-12	148	12	C1	0.682397415
148-13	148	13	sil_#	0.361924532
148-13	148	13	D1	0.073644913
148-13	148	13	N1	0.432763213
148-13	148	13	P1	0.177548669
148-13	148	13	D2	0.090854705
148-13	148	13	A1	0.448625382
148-13	148	13	sil_A1N2	0.403267468
148-13	148	13	N2	0.86668703
148-13	148	13	sil_N2C1	0.565953343
148-13	148	13	C1	0.167014891
148-13	148	13	C2	0.061794416
148-13	148	13	C3	0.584777018
148-15	148	15	sil_#	0.372806416
148-15	148	15	D1	0.085449011
148-15	148	15	N1	0.378526727
148-15	148	15	P1	0.13030673
148-15	148	15	D2	0.075232103
148-15	148	15	A1	0.469252927
148-15	148	15	sil_A1N2	0.432051321
148-15	148	15	N2	0.99403399
148-15	148	15	sil_N2C1	0.748124829
148-15	148	15	C1	0.626029843
148-15	148	15	C2	0.496448397
148-15	148	15	C3	0.418173724
148-16	148	16	sil_#	0.383328551
148-16	148	16	D1	0.099733289
148-16	148	16	N1	0.444655627
148-16	148	16	P1	0.196887904
148-16	148	16	D2	0.078287829
148-16	148	16	A1	0.567185926
148-16	148	16	N2	0.474479075
148-16	148	16	C1	0.25968208
148-16	148	16	C2	0.333439166
148-17	148	17	sil_#	0.466306397
148-17	148	17	D1	0.095363098
148-17	148	17	N1	0.39957425
148-17	148	17	P1	0.222968993
148-17	148	17	D2	0.122756718
148-17	148	17	A1	0.731679051
148-17	148	17	N2	0.836869894
148-17	148	17	sil_N2C1	0.528647055
148-17	148	17	C1	0.521947164
148-17	148	17	sil_C1C2	0.1500901
148-17	148	17	C2	0.184862001
148-17	148	17	C3	0.522878488
148-18	148	18	sil_#	0.614175099
148-18	148	18	D1	0.128448747
148-18	148	18	N1	0.280605073
148-18	148	18	P1	0.2038869
148-18	148	18	D2	0.117711937
148-18	148	18	A1	0.726375398
148-18	148	18	sil_A1N2	0.133287457
148-18	148	18	N2	0.343812777
148-18	148	18	C1	0.150441962
148-18	148	18	C2	0.312206642
148-19	148	19	sil_#	0.665091901
148-19	148	19	D1	0.092771398
148-19	148	19	N1	0.321582006
148-19	148	19	P1	0.203441047
148-19	148	19	D2	0.093668279
148-19	148	19	A1	0.713574562
148-19	148	19	N2	0.453975598
148-19	148	19	C1	0.178333842
148-19	148	19	C2	0.453934798
148-20	148	20	sil_#	0.266104266
148-20	148	20	D1	0.050844545
148-20	148	20	N1	0.368266009
148-20	148	20	P1	0.208871352
148-20	148	20	D2	0.081553004
148-20	148	20	A1	0.355329348
148-20	148	20	N2	0.636207982
148-20	148	20	C1	0.33227272
148-20	148	20	C2	0.446605895
148-22	148	22	sil_#	0.542142607
148-22	148	22	D1	0.120557726
148-22	148	22	N1	0.35857067
148-22	148	22	P1	0.1928411
148-22	148	22	D2	0.072854992
148-22	148	22	A1	0.558195201
148-22	148	22	sil_A1N2	0.434977073
148-22	148	22	N2	0.834380263
148-22	148	22	sil_N2C1	0.503014839
148-22	148	22	C1	0.382345859
148-22	148	22	C2	0.216982268
148-22	148	22	C3	0.45141149
148-23	148	23	sil_#	0.480791339
148-23	148	23	D1	0.083168939
148-23	148	23	N1	0.826569461
148-23	148	23	sil_N1P1	0.452063517
148-23	148	23	P1	0.21602019
148-23	148	23	D2	0.092607739
148-23	148	23	A1	0.496671762
148-23	148	23	N2	0.430351414
148-23	148	23	C1	0.173105751
148-23	148	23	C2	0.198243696
148-23	148	23	C3	0.337334651
148-24	148	24	sil_#	0.486980155
148-24	148	24	D1	0.103995804
148-24	148	24	N1	0.481219302
148-24	148	24	P1	0.221368867
148-24	148	24	D2	0.085025517
148-24	148	24	A1	0.625318902
148-24	148	24	N2	0.547720245
148-24	148	24	C1	0.169959295
148-24	148	24	C2	0.795060449
151-1	151	1	sil_#	0.71851607
151-1	151	1	D1	0.058707753
151-1	151	1	N1	0.371469565
151-1	151	1	P1	0.144887152
151-1	151	1	D2	0.064676706
151-1	151	1	A1	0.30013275
151-1	151	1	N2	0.397392611
151-1	151	1	C1	0.232379111
151-1	151	1	sil_C1C2	0.341768419
151-1	151	1	C2	0.456851351
151-2	151	2	sil_#	0.61192128
151-2	151	2	D1	0.134451504
151-2	151	2	N1	0.255937849
151-2	151	2	P1	0.150715798
151-2	151	2	D2	0.157221516
151-2	151	2	A1	0.363204885
151-2	151	2	N2	0.730358492
151-2	151	2	C1	0.188288953
151-2	151	2	C2	0.430739904
151-3	151	3	sil_#	0.86782709
151-3	151	3	D1	0.108031812
151-3	151	3	N1	0.290771315
151-3	151	3	P1	0.136162464
151-3	151	3	D2	0.095064219
